judge,candidate_chosen,candidate_not_chosen,TimeTaken,Internal,DateCreated
zjnzjlcnzjla,212_alltaskscropped,1558_alltaskscropped,375,TRUE,10/03/201713:40:00
zjnzjlcnzjla,543_alltaskscropped,Y1hi,3931,TRUE,10/03/201712:53:00
zjnzjlcnzjla,1196_alltaskscropped,612_alltaskscropped,4961,TRUE,10/03/201713:02:00
zjnzjlcnzjla,418_alltaskscropped,959_alltaskscropped,6565,TRUE,10/03/201713:21:00
zjnzjlcnzjla,1840_alltaskscropped,1378_alltaskscropped,6924,TRUE,10/03/201713:33:00
zjnzjlcnzjla,391_alltaskscropped,301_alltaskscropped,8282,TRUE,28/02/201713:59:00
zjnzjlcnzjla,4_alltaskscropped,947_alltaskscropped,8688,undefined,15/02/201714:45:00
zjnzjlcnzjla,149_alltaskscropped,1533_alltaskscropped,8736,TRUE,10/03/201711:56:00
zjnzjlcnzjla,1647_alltaskscropped,801_alltaskscropped,10198,undefined,15/02/201710:59:00
zjnzjlcnzjla,21_alltaskscropped,1356_alltaskscropped,13686,TRUE,10/03/201712:45:00
zbnzbrlnzbro,384_alltaskscropped,1456_alltaskscropped,28,TRUE,15/06/201717:09:00
zbnzbrlnzbro,264_alltaskscropped,1349_alltaskscropped,38,TRUE,15/06/201717:01:00
zbnzbrlnzbro,449_alltaskscropped,1666_alltaskscropped,4,TRUE,15/06/201717:02:00
zbnzbrlnzbro,824_alltaskscropped,862_alltaskscropped,43,TRUE,15/06/201717:12:00
zbnzbrlnzbro,1820_alltaskscropped,1170_alltaskscropped,45,TRUE,15/06/201716:50:00
zbnzbrlnzbro,823_alltaskscropped,1254_alltaskscropped,48,TRUE,15/06/201717:10:00
zbnzbrlnzbro,1869_alltaskscropped,981_alltaskscropped,48,TRUE,15/06/201716:53:00
zbnzbrlnzbro,1469_alltaskscropped,47_alltaskscropped,66,TRUE,15/06/201716:59:00
zbnzbrlnzbro,438_alltaskscropped,892_alltaskscropped,68,TRUE,15/06/201717:06:00
zbnzbrlnzbro,726_alltaskscropped,53_alltaskscropped,68,TRUE,15/06/201716:59:00
zbnzbrlnzbro,260_alltaskscropped,1335_alltaskscropped,71,TRUE,15/06/201717:00:00
zbnzbrlnzbro,1047_alltaskscropped,354_alltaskscropped,72,TRUE,15/06/201716:58:00
zbnzbrlnzbro,1132_alltaskscropped,649_alltaskscropped,73,TRUE,15/06/201717:08:00
zbnzbrlnzbro,1357_alltaskscropped,1346_alltaskscropped,78,TRUE,15/06/201716:55:00
zbnzbrlnzbro,558_alltaskscropped,1718_alltaskscropped,91,TRUE,15/06/201717:02:00
zbnzbrlnzbro,1897_alltaskscropped,1923_alltaskscropped,93,TRUE,15/06/201717:05:00
zbnzbrlnzbro,1019_alltaskscropped,426_alltaskscropped,93,TRUE,15/06/201717:03:00
zbnzbrlnzbro,350_alltaskscropped,1487_alltaskscropped,95,TRUE,15/06/201717:10:00
zbnzbrlnzbro,264_alltaskscropped,1733_alltaskscropped,96,TRUE,15/06/201716:54:00
zbnzbrlnzbro,234_alltaskscropped,1558_alltaskscropped,98,TRUE,15/06/201716:51:00
zbnzbrlnzbro,1725_alltaskscropped,1907_alltaskscropped,10,TRUE,15/06/201716:50:00
zbnzbrlnzbro,756_alltaskscropped,1267_alltaskscropped,105,TRUE,15/06/201716:52:00
zbnzbrlnzbro,849_alltaskscropped,1249_alltaskscropped,115,TRUE,15/06/201716:54:00
zbnzbrlnzbro,894_alltaskscropped,399_alltaskscropped,123,TRUE,15/06/201717:02:00
zbnzbrlnzbro,1377_alltaskscropped,1295_alltaskscropped,131,TRUE,15/06/201716:49:00
zbnzbrlnzbro,126_alltaskscropped,502_alltaskscropped,131,TRUE,15/06/201717:01:00
zbnzbrlnzbro,1639_alltaskscropped,980_alltaskscropped,133,TRUE,15/06/201716:58:00
zbnzbrlnzbro,651_alltaskscropped,704_alltaskscropped,146,TRUE,15/06/201717:07:00
zbnzbrlnzbro,177_alltaskscropped,469_alltaskscropped,148,TRUE,15/06/201717:00:00
zbnzbrlnzbro,686_alltaskscropped,1778_alltaskscropped,149,TRUE,15/06/201717:03:00
zbnzbrlnzbro,128_alltaskscropped,928_alltaskscropped,149,TRUE,15/06/201716:54:00
zbnzbrlnzbro,1627_alltaskscropped,273_alltaskscropped,152,TRUE,15/06/201716:50:00
zbnzbrlnzbro,1217_alltaskscropped,1860_alltaskscropped,158,TRUE,15/06/201717:10:00
zbnzbrlnzbro,772_alltaskscropped,1478_alltaskscropped,159,TRUE,15/06/201717:10:00
zbnzbrlnzbro,1859_alltaskscropped,994_alltaskscropped,159,TRUE,15/06/201717:02:00
zbnzbrlnzbro,1901_alltaskscropped,1296_alltaskscropped,162,TRUE,15/06/201717:08:00
zbnzbrlnzbro,461_alltaskscropped,391_alltaskscropped,165,TRUE,15/06/201717:06:00
zbnzbrlnzbro,543_alltaskscropped,1971_alltaskscropped,175,TRUE,15/06/201717:11:00
zbnzbrlnzbro,1126_alltaskscropped,1465_alltaskscropped,177,TRUE,15/06/201717:05:00
zbnzbrlnzbro,1329_alltaskscropped,448_alltaskscropped,181,TRUE,15/06/201716:47:00
zbnzbrlnzbro,102_alltaskscropped,172_alltaskscropped,196,TRUE,15/06/201716:55:00
zbnzbrlnzbro,1036_alltaskscropped,312_alltaskscropped,198,TRUE,15/06/201716:56:00
zbnzbrlnzbro,110_alltaskscropped,314_alltaskscropped,20,TRUE,15/06/201716:53:00
zbnzbrlnzbro,188_alltaskscropped,1579_alltaskscropped,203,TRUE,15/06/201716:55:00
zbnzbrlnzbro,1049_alltaskscropped,1604_alltaskscropped,203,TRUE,15/06/201716:59:00
zbnzbrlnzbro,1392_alltaskscropped,129_alltaskscropped,215,TRUE,15/06/201716:58:00
zbnzbrlnzbro,947_alltaskscropped,563_alltaskscropped,216,TRUE,15/06/201716:56:00
zbnzbrlnzbro,1131_alltaskscropped,598_alltaskscropped,216,TRUE,15/06/201717:02:00
zbnzbrlnzbro,1426_alltaskscropped,1629_alltaskscropped,217,TRUE,15/06/201717:06:00
zbnzbrlnzbro,415_alltaskscropped,1243_alltaskscropped,217,TRUE,15/06/201716:48:00
zbnzbrlnzbro,334_alltaskscropped,1240_alltaskscropped,221,TRUE,15/06/201717:11:00
zbnzbrlnzbro,323_alltaskscropped,1697_alltaskscropped,223,TRUE,15/06/201716:49:00
zbnzbrlnzbro,719_alltaskscropped,684_alltaskscropped,224,TRUE,15/06/201717:09:00
zbnzbrlnzbro,542_alltaskscropped,1852_alltaskscropped,225,TRUE,15/06/201717:11:00
zbnzbrlnzbro,1589_alltaskscropped,1523_alltaskscropped,226,TRUE,15/06/201717:00:00
zbnzbrlnzbro,2005_alltaskscropped,262_alltaskscropped,229,TRUE,15/06/201717:04:00
zbnzbrlnzbro,728_alltaskscropped,69_alltaskscropped,23,TRUE,15/06/201716:57:00
zbnzbrlnzbro,97_alltaskscropped,1923_alltaskscropped,23,TRUE,15/06/201716:52:00
zbnzbrlnzbro,179_alltaskscropped,292_alltaskscropped,236,TRUE,15/06/201717:10:00
zbnzbrlnzbro,38_alltaskscropped,1095_alltaskscropped,241,TRUE,15/06/201717:01:00
zbnzbrlnzbro,1043_alltaskscropped,362_alltaskscropped,257,TRUE,15/06/201717:09:00
zbnzbrlnzbro,898_alltaskscropped,1832_alltaskscropped,261,TRUE,15/06/201716:59:00
zbnzbrlnzbro,1277_alltaskscropped,561_alltaskscropped,274,TRUE,15/06/201716:54:00
zbnzbrlnzbro,1870_alltaskscropped,1091_alltaskscropped,283,TRUE,15/06/201716:53:00
zbnzbrlnzbro,52_alltaskscropped,1642_alltaskscropped,292,TRUE,15/06/201716:51:00
zbnzbrlnzbro,1995_alltaskscropped,381_alltaskscropped,295,TRUE,15/06/201717:08:00
zbnzbrlnzbro,1415_alltaskscropped,1985_alltaskscropped,295,TRUE,15/06/201716:52:00
zbnzbrlnzbro,584_alltaskscropped,58_alltaskscropped,314,TRUE,15/06/201716:48:00
zbnzbrlnzbro,240_alltaskscropped,309_alltaskscropped,317,TRUE,15/06/201716:51:00
zbnzbrlnzbro,1924_alltaskscropped,316_alltaskscropped,333,TRUE,15/06/201716:56:00
zbnzbrlnzbro,665_alltaskscropped,1521_alltaskscropped,367,TRUE,15/06/201717:01:00
zbnzbrlnzbro,326_alltaskscropped,1830_alltaskscropped,398,TRUE,15/06/201717:05:00
zbnzbrlnzbro,1993_alltaskscropped,1290_alltaskscropped,417,TRUE,15/06/201716:50:00
zbnzbrlnzbro,342_alltaskscropped,1227_alltaskscropped,518,TRUE,15/06/201716:58:00
zbnzbrlnzbro,477_alltaskscropped,1320_alltaskscropped,59,TRUE,15/06/201717:07:00
zbnzbrlnzbro,958_alltaskscropped,547_alltaskscropped,666,TRUE,15/06/201717:04:00
zcnzcalnzcam,1023_alltaskscropped,1908_alltaskscropped,1,undefined,16/02/201716:48:00
zcnzcalnzcam,703_alltaskscropped,133_alltaskscropped,8,undefined,16/02/201716:46:00
zcnzcalnzcam,968_alltaskscropped,905_alltaskscropped,8,undefined,16/02/201716:46:00
zcnzcalnzcam,582_alltaskscropped,1643_alltaskscropped,9,undefined,16/02/201716:46:00
zcnzcalnzcam,473_alltaskscropped,355_alltaskscropped,9,undefined,16/02/201716:46:00
zcnzcalnzcam,1675_alltaskscropped,1992_alltaskscropped,1,undefined,16/02/201716:46:00
zcnzcalnzcam,761_alltaskscropped,662_alltaskscropped,11,undefined,16/02/201716:45:00
zcnzcalnzcam,1396_alltaskscropped,1468_alltaskscropped,13,undefined,16/02/201716:46:00
zcnzcalnzcam,1594_alltaskscropped,1432_alltaskscropped,13,undefined,16/02/201716:45:00
zcnzcalnzcam,1241_alltaskscropped,1043_alltaskscropped,2,undefined,16/02/201716:46:00
zcnzcalnzcam,1681_alltaskscropped,944_alltaskscropped,3,undefined,16/02/201716:46:00
zcnzcalnzcam,1189_alltaskscropped,871_alltaskscropped,146,undefined,16/02/201716:45:00
zcnzcalnzcam,1110_alltaskscropped,1476_alltaskscropped,365,undefined,16/02/201716:45:00
zcnzcalnzcam,1494_alltaskscropped,1624_alltaskscropped,402,undefined,16/02/201716:47:00
zcnzcalnzcam,760_alltaskscropped,733_alltaskscropped,529,undefined,16/02/201716:48:00
zcnzcalnzcam,1152_alltaskscropped,1707_alltaskscropped,623,undefined,16/02/201716:47:00
zcnzcalnzcam,864_alltaskscropped,1374_alltaskscropped,791,undefined,16/02/201716:45:00
zbnzbalnzban,779_alltaskscropped,659_alltaskscropped,13,undefined,16/02/201716:53:00
zbnzbalnzban,2019_alltaskscropped,1895_alltaskscropped,49,undefined,16/02/201716:54:00
zbnzbalnzban,578_alltaskscropped,1849_alltaskscropped,132,undefined,16/02/201716:54:00
zbnzbalnzban,392_alltaskscropped,1281_alltaskscropped,173,undefined,16/02/201716:54:00
zbnzbalnzban,460_alltaskscropped,1546_alltaskscropped,1473,undefined,16/02/201716:56:00
zbnzbalnzban,1494_alltaskscropped,1624_alltaskscropped,3037,undefined,16/02/201716:53:00
mhomhecomhel,647_alltaskscropped,524_alltaskscropped,0,undefined,16/02/201710:27:00
mhomhecomhel,180_alltaskscropped,909_alltaskscropped,0,undefined,20/02/201712:28:00
mhomhecomhel,187_alltaskscropped,1491_alltaskscropped,0,undefined,20/02/201712:29:00
mhomhecomhel,1083_alltaskscropped,688_alltaskscropped,0,TRUE,10/04/201709:00:00
mhomhecomhel,962_alltaskscropped,72_alltaskscropped,0,TRUE,27/02/201714:27:00
mhomhecomhel,1399_alltaskscropped,1208_alltaskscropped,0,TRUE,18/03/201711:50:00
mhomhecomhel,516_alltaskscropped,1843_alltaskscropped,0,TRUE,10/04/201708:51:00
mhomhecomhel,817_alltaskscropped,1748_alltaskscropped,0,TRUE,10/04/201708:46:00
mhomhecomhel,1727_alltaskscropped,1667_alltaskscropped,0,undefined,16/02/201714:33:00
mhomhecomhel,641_alltaskscropped,824_alltaskscropped,0,TRUE,10/04/201708:59:00
mhomhecomhel,821_alltaskscropped,1847_alltaskscropped,0,TRUE,18/03/201711:50:00
mhomhecomhel,1764_alltaskscropped,1993_alltaskscropped,0,TRUE,10/04/201708:47:00
mhomhecomhel,885_alltaskscropped,1294_alltaskscropped,0,TRUE,10/04/201708:58:00
mhomhecomhel,478_alltaskscropped,1113_alltaskscropped,0,TRUE,10/04/201708:47:00
mhomhecomhel,994_alltaskscropped,26_alltaskscropped,0,undefined,16/02/201711:01:00
mhomhecomhel,39_alltaskscropped,1661_alltaskscropped,0,undefined,17/02/201711:28:00
mhomhecomhel,939_alltaskscropped,360_alltaskscropped,0,undefined,20/02/201712:19:00
mhomhecomhel,1899_alltaskscropped,270_alltaskscropped,0,undefined,20/02/201712:23:00
mhomhecomhel,1891_alltaskscropped,227_alltaskscropped,1,undefined,16/02/201714:42:00
mhomhecomhel,994_alltaskscropped,1081_alltaskscropped,1,undefined,20/02/201712:31:00
mhomhecomhel,1553_alltaskscropped,1890_alltaskscropped,1,undefined,20/02/201712:29:00
mhomhecomhel,584_alltaskscropped,96_alltaskscropped,1,undefined,17/02/201711:29:00
mhomhecomhel,295_alltaskscropped,1291_alltaskscropped,12,TRUE,10/04/201708:52:00
mhomhecomhel,996_alltaskscropped,749_alltaskscropped,12,TRUE,10/04/201708:52:00
mhomhecomhel,252_alltaskscropped,1548_alltaskscropped,13,TRUE,10/04/201708:42:00
mhomhecomhel,374_alltaskscropped,84_alltaskscropped,15,TRUE,10/04/201708:46:00
mhomhecomhel,388_alltaskscropped,860_alltaskscropped,15,TRUE,10/04/201708:35:00
mhomhecomhel,967_alltaskscropped,1267_alltaskscropped,16,undefined,19/02/201709:43:00
mhomhecomhel,454_alltaskscropped,1267_alltaskscropped,16,TRUE,27/02/201714:19:00
mhomhecomhel,175_alltaskscropped,Y2hi,16,TRUE,22/02/201708:23:00
mhomhecomhel,623_alltaskscropped,1272_alltaskscropped,17,TRUE,10/04/201708:38:00
mhomhecomhel,205_alltaskscropped,1309_alltaskscropped,17,TRUE,10/04/201708:58:00
mhomhecomhel,740_alltaskscropped,1907_alltaskscropped,18,TRUE,18/03/201711:32:00
mhomhecomhel,1222_alltaskscropped,930_alltaskscropped,18,TRUE,10/04/201708:53:00
mhomhecomhel,50_alltaskscropped,1527_alltaskscropped,18,TRUE,10/04/201708:51:00
mhomhecomhel,108_alltaskscropped,866_alltaskscropped,18,TRUE,18/03/201711:28:00
mhomhecomhel,1002_alltaskscropped,1259_alltaskscropped,18,TRUE,22/02/201708:23:00
mhomhecomhel,556_alltaskscropped,1373_alltaskscropped,19,TRUE,27/02/201713:37:00
mhomhecomhel,375_alltaskscropped,1317_alltaskscropped,19,TRUE,18/03/201711:38:00
mhomhecomhel,1813_alltaskscropped,1849_alltaskscropped,19,TRUE,18/03/201711:58:00
mhomhecomhel,1843_alltaskscropped,1991_alltaskscropped,19,TRUE,22/02/201714:02:00
mhomhecomhel,1485_alltaskscropped,222_alltaskscropped,19,TRUE,24/02/201709:13:00
mhomhecomhel,1827_alltaskscropped,1428_alltaskscropped,19,TRUE,10/04/201708:54:00
mhomhecomhel,840_alltaskscropped,718_alltaskscropped,19,TRUE,10/04/201708:54:00
mhomhecomhel,209_alltaskscropped,694_alltaskscropped,19,TRUE,10/04/201708:45:00
mhomhecomhel,1201_alltaskscropped,1295_alltaskscropped,19,TRUE,10/04/201708:46:00
mhomhecomhel,1098_alltaskscropped,1877_alltaskscropped,2,TRUE,22/02/201714:13:00
mhomhecomhel,1602_alltaskscropped,940_alltaskscropped,2,undefined,16/02/201710:42:00
mhomhecomhel,157_alltaskscropped,910_alltaskscropped,2,TRUE,18/03/201711:33:00
mhomhecomhel,21_alltaskscropped,1907_alltaskscropped,2,TRUE,22/02/201708:16:00
mhomhecomhel,1224_alltaskscropped,1969_alltaskscropped,2,TRUE,18/03/201712:01:00
mhomhecomhel,1226_alltaskscropped,600_alltaskscropped,2,TRUE,10/04/201708:46:00
mhomhecomhel,1078_alltaskscropped,940_alltaskscropped,2,TRUE,10/04/201708:38:00
mhomhecomhel,718_alltaskscropped,1972_alltaskscropped,21,TRUE,18/03/201711:26:00
mhomhecomhel,1638_alltaskscropped,837_alltaskscropped,21,TRUE,10/04/201708:43:00
mhomhecomhel,1604_alltaskscropped,448_alltaskscropped,21,TRUE,10/04/201708:48:00
mhomhecomhel,271_alltaskscropped,669_alltaskscropped,21,TRUE,10/04/201708:57:00
mhomhecomhel,797_alltaskscropped,1291_alltaskscropped,21,TRUE,04/03/201712:20:00
mhomhecomhel,169_alltaskscropped,1847_alltaskscropped,21,TRUE,18/03/201711:56:00
mhomhecomhel,1585_alltaskscropped,1428_alltaskscropped,21,undefined,19/02/201708:12:00
mhomhecomhel,1666_alltaskscropped,1166_alltaskscropped,21,TRUE,10/04/201708:40:00
mhomhecomhel,479_alltaskscropped,1373_alltaskscropped,21,TRUE,10/04/201709:02:00
mhomhecomhel,1779_alltaskscropped,1625_alltaskscropped,22,TRUE,18/03/201711:28:00
mhomhecomhel,252_alltaskscropped,1935_alltaskscropped,22,undefined,16/02/201714:45:00
mhomhecomhel,1893_alltaskscropped,1617_alltaskscropped,22,TRUE,22/02/201708:32:00
mhomhecomhel,989_alltaskscropped,1474_alltaskscropped,22,undefined,19/02/201709:01:00
mhomhecomhel,1546_alltaskscropped,1176_alltaskscropped,22,TRUE,10/04/201708:54:00
mhomhecomhel,1382_alltaskscropped,457_alltaskscropped,22,TRUE,04/03/201712:23:00
mhomhecomhel,1287_alltaskscropped,1301_alltaskscropped,22,undefined,19/02/201708:38:00
mhomhecomhel,562_alltaskscropped,1575_alltaskscropped,22,undefined,17/02/201710:34:00
mhomhecomhel,212_alltaskscropped,1395_alltaskscropped,23,TRUE,18/03/201711:36:00
mhomhecomhel,1850_alltaskscropped,1518_alltaskscropped,23,TRUE,10/04/201708:40:00
mhomhecomhel,1396_alltaskscropped,1597_alltaskscropped,23,TRUE,27/02/201714:26:00
mhomhecomhel,1890_alltaskscropped,1322_alltaskscropped,23,TRUE,10/04/201708:59:00
mhomhecomhel,4_alltaskscropped,1880_alltaskscropped,23,undefined,19/02/201709:04:00
mhomhecomhel,35_alltaskscropped,1880_alltaskscropped,23,TRUE,18/03/201711:28:00
mhomhecomhel,680_alltaskscropped,1181_alltaskscropped,23,TRUE,10/04/201708:45:00
mhomhecomhel,88_alltaskscropped,587_alltaskscropped,23,TRUE,22/02/201708:54:00
mhomhecomhel,1493_alltaskscropped,1945_alltaskscropped,23,TRUE,10/04/201708:57:00
mhomhecomhel,967_alltaskscropped,1345_alltaskscropped,23,TRUE,18/03/201712:01:00
mhomhecomhel,410_alltaskscropped,725_alltaskscropped,23,TRUE,21/03/201710:12:00
mhomhecomhel,296_alltaskscropped,1876_alltaskscropped,23,TRUE,24/02/201709:28:00
mhomhecomhel,605_alltaskscropped,1456_alltaskscropped,23,TRUE,22/02/201709:04:00
mhomhecomhel,1885_alltaskscropped,847_alltaskscropped,23,TRUE,24/02/201709:14:00
mhomhecomhel,1340_alltaskscropped,1191_alltaskscropped,23,TRUE,10/04/201708:47:00
mhomhecomhel,1591_alltaskscropped,1847_alltaskscropped,23,TRUE,10/04/201708:47:00
mhomhecomhel,1584_alltaskscropped,1284_alltaskscropped,24,undefined,20/02/201712:10:00
mhomhecomhel,1789_alltaskscropped,1575_alltaskscropped,24,TRUE,24/02/201709:16:00
mhomhecomhel,1040_alltaskscropped,1158_alltaskscropped,24,TRUE,18/03/201712:01:00
mhomhecomhel,1167_alltaskscropped,2001_alltaskscropped,24,undefined,20/02/201712:23:00
mhomhecomhel,432_alltaskscropped,1875_alltaskscropped,24,TRUE,27/02/201713:22:00
mhomhecomhel,390_alltaskscropped,162_alltaskscropped,24,TRUE,10/04/201708:48:00
mhomhecomhel,265_alltaskscropped,1834_alltaskscropped,24,TRUE,18/03/201711:30:00
mhomhecomhel,1156_alltaskscropped,1941_alltaskscropped,24,TRUE,10/04/201708:57:00
mhomhecomhel,1853_alltaskscropped,1378_alltaskscropped,24,undefined,20/02/201712:11:00
mhomhecomhel,611_alltaskscropped,1914_alltaskscropped,24,undefined,20/02/201712:28:00
mhomhecomhel,73_alltaskscropped,1163_alltaskscropped,24,TRUE,10/04/201708:54:00
mhomhecomhel,698_alltaskscropped,1863_alltaskscropped,24,undefined,19/02/201708:23:00
mhomhecomhel,1744_alltaskscropped,1841_alltaskscropped,24,undefined,17/02/201711:13:00
mhomhecomhel,1218_alltaskscropped,506_alltaskscropped,24,TRUE,10/04/201708:56:00
mhomhecomhel,706_alltaskscropped,1874_alltaskscropped,24,TRUE,04/03/201712:19:00
mhomhecomhel,1519_alltaskscropped,1617_alltaskscropped,24,TRUE,18/03/201712:01:00
mhomhecomhel,1673_alltaskscropped,609_alltaskscropped,24,TRUE,18/03/201711:56:00
mhomhecomhel,232_alltaskscropped,1301_alltaskscropped,24,TRUE,22/02/201708:17:00
mhomhecomhel,1058_alltaskscropped,1847_alltaskscropped,24,undefined,16/02/201710:00:00
mhomhecomhel,268_alltaskscropped,1972_alltaskscropped,24,TRUE,27/02/201713:27:00
mhomhecomhel,657_alltaskscropped,609_alltaskscropped,24,TRUE,10/04/201708:43:00
mhomhecomhel,830_alltaskscropped,847_alltaskscropped,25,undefined,17/02/201710:26:00
mhomhecomhel,1951_alltaskscropped,1606_alltaskscropped,25,undefined,20/02/201711:10:00
mhomhecomhel,1467_alltaskscropped,1269_alltaskscropped,25,TRUE,10/04/201708:51:00
mhomhecomhel,1418_alltaskscropped,1977_alltaskscropped,25,TRUE,27/02/201713:36:00
mhomhecomhel,1909_alltaskscropped,1367_alltaskscropped,25,TRUE,22/02/201708:38:00
mhomhecomhel,814_alltaskscropped,880_alltaskscropped,25,TRUE,10/04/201708:51:00
mhomhecomhel,75_alltaskscropped,1929_alltaskscropped,25,undefined,19/02/201708:03:00
mhomhecomhel,255_alltaskscropped,1294_alltaskscropped,25,TRUE,27/02/201713:34:00
mhomhecomhel,1162_alltaskscropped,1272_alltaskscropped,25,TRUE,24/02/201709:22:00
mhomhecomhel,984_alltaskscropped,1354_alltaskscropped,25,undefined,19/02/201709:01:00
mhomhecomhel,975_alltaskscropped,1178_alltaskscropped,25,TRUE,27/02/201714:13:00
mhomhecomhel,144_alltaskscropped,2000_alltaskscropped,25,TRUE,21/03/201710:19:00
mhomhecomhel,200_alltaskscropped,1280_alltaskscropped,25,TRUE,18/03/201711:47:00
mhomhecomhel,1488_alltaskscropped,2002_alltaskscropped,25,TRUE,27/02/201714:24:00
mhomhecomhel,410_alltaskscropped,83_alltaskscropped,25,TRUE,04/03/201712:19:00
mhomhecomhel,45_alltaskscropped,1845_alltaskscropped,25,undefined,20/02/201711:13:00
mhomhecomhel,752_alltaskscropped,1582_alltaskscropped,25,TRUE,24/02/201709:28:00
mhomhecomhel,313_alltaskscropped,1300_alltaskscropped,25,undefined,20/02/201712:22:00
mhomhecomhel,224_alltaskscropped,457_alltaskscropped,26,TRUE,24/02/201714:59:00
mhomhecomhel,454_alltaskscropped,1913_alltaskscropped,26,TRUE,24/02/201709:18:00
mhomhecomhel,812_alltaskscropped,644_alltaskscropped,26,TRUE,24/02/201709:10:00
mhomhecomhel,1726_alltaskscropped,1945_alltaskscropped,26,TRUE,04/03/201712:25:00
mhomhecomhel,435_alltaskscropped,1009_alltaskscropped,26,undefined,19/02/201709:44:00
mhomhecomhel,1392_alltaskscropped,976_alltaskscropped,26,undefined,20/02/201711:50:00
mhomhecomhel,829_alltaskscropped,1823_alltaskscropped,26,TRUE,24/02/201714:58:00
mhomhecomhel,824_alltaskscropped,1532_alltaskscropped,26,TRUE,27/02/201714:29:00
mhomhecomhel,1855_alltaskscropped,653_alltaskscropped,26,TRUE,10/04/201709:00:00
mhomhecomhel,1525_alltaskscropped,1248_alltaskscropped,26,TRUE,22/02/201708:34:00
mhomhecomhel,1858_alltaskscropped,1835_alltaskscropped,26,undefined,20/02/201711:08:00
mhomhecomhel,1043_alltaskscropped,971_alltaskscropped,26,TRUE,27/02/201714:21:00
mhomhecomhel,346_alltaskscropped,350_alltaskscropped,26,TRUE,10/04/201708:52:00
mhomhecomhel,1185_alltaskscropped,1907_alltaskscropped,26,undefined,16/02/201711:10:00
mhomhecomhel,655_alltaskscropped,1451_alltaskscropped,26,TRUE,24/02/201709:11:00
mhomhecomhel,833_alltaskscropped,1557_alltaskscropped,26,undefined,17/02/201710:59:00
mhomhecomhel,1450_alltaskscropped,1913_alltaskscropped,27,TRUE,10/04/201708:43:00
mhomhecomhel,1911_alltaskscropped,911_alltaskscropped,27,TRUE,10/04/201708:46:00
mhomhecomhel,1292_alltaskscropped,457_alltaskscropped,27,undefined,16/02/201709:42:00
mhomhecomhel,1590_alltaskscropped,1456_alltaskscropped,27,TRUE,04/03/201712:16:00
mhomhecomhel,729_alltaskscropped,695_alltaskscropped,27,undefined,19/02/201708:26:00
mhomhecomhel,1511_alltaskscropped,953_alltaskscropped,27,undefined,20/02/201712:26:00
mhomhecomhel,1493_alltaskscropped,844_alltaskscropped,27,undefined,17/02/201710:32:00
mhomhecomhel,617_alltaskscropped,1472_alltaskscropped,27,undefined,19/02/201709:43:00
mhomhecomhel,955_alltaskscropped,524_alltaskscropped,27,TRUE,27/02/201714:15:00
mhomhecomhel,1192_alltaskscropped,1006_alltaskscropped,27,TRUE,10/04/201708:43:00
mhomhecomhel,1131_alltaskscropped,1712_alltaskscropped,27,TRUE,22/02/201714:06:00
mhomhecomhel,1901_alltaskscropped,1176_alltaskscropped,27,TRUE,24/02/201709:14:00
mhomhecomhel,494_alltaskscropped,1475_alltaskscropped,27,TRUE,27/02/201713:18:00
mhomhecomhel,1196_alltaskscropped,447_alltaskscropped,27,TRUE,10/04/201708:34:00
mhomhecomhel,920_alltaskscropped,1322_alltaskscropped,27,TRUE,04/03/201712:18:00
mhomhecomhel,1214_alltaskscropped,1548_alltaskscropped,27,TRUE,21/03/201710:09:00
mhomhecomhel,1195_alltaskscropped,1731_alltaskscropped,27,TRUE,22/02/201708:33:00
mhomhecomhel,1253_alltaskscropped,1276_alltaskscropped,27,TRUE,22/02/201714:02:00
mhomhecomhel,1180_alltaskscropped,1935_alltaskscropped,27,TRUE,24/02/201709:11:00
mhomhecomhel,871_alltaskscropped,1823_alltaskscropped,27,TRUE,04/03/201711:59:00
